"tenure","n.adults","n.children","premium","len.at.res","ni.age","year","claim.ind","ni.marital.status","ni.gender","sales.channel","coverage.type","dwelling.type","credit","house.color","zip.code","cancel","id"
17,1,0,978.9698949,20,37,0,"0","0","M","Broker","A","Condo","high","white","8",1,4096
15,2,4,758.6369928,15,58,0,"0","1","M","Broker","B","Condo","low","yellow","8",0,4097
17,2,1,1001.249707,9,49,0,"1","0","M","Broker","C","Condo","high","red","9",0,4098
4,4,0,903.2020652,16,31,0,"1","0","M","Broker","C","Condo","low","blue","8",1,4099
15,1,3,910.6864519,12,38,0,"0","1","M","Broker","C","Condo","high","white","5",0,4100
12,2,0,900.3560815,15,63,0,"0","0","M","Phone","B","House","high","white","1",1,4101
19,1,7,873.1777104,13,66,0,"0","1","M","Broker","C","House","high","blue","8",0,4102
9,3,1,880.5408531,16,35,0,"0","1","M","Broker","C","Condo","medium","red","8",1,4103
18,3,0,793.2328243,11,52,0,"0","1","M","Phone","C","House","high","blue","8",1,4104
18,2,0,906.0724722,22,44,0,"0","0","M","Broker","A","Condo","medium","blue","9",1,4105
5,2,1,958.0933598,12,30,0,"0","1","M","Broker","A","Condo","medium","white","8",0,4106
12,3,1,851.2130978,11,46,0,"1","0","F","Broker","A","House","low","white","5",1,4107
14,3,0,1039.913096,10,45,0,"0","0","M","Broker","C","Condo","high","red","1",0,4108
14,2,2,781.6840225,17,58,0,"1","1","M","Broker","C","House","high","white","5",0,4109
0,1,10,943.4897284,12,24,0,"0","1","F","Phone","C","Tenant","medium","white","8",0,4110
16,1,0,979.2032315,12,67,0,"1","0","M","Broker","C","House","low","red","9",1,4111
15,5,0,916.4680287,13,37,0,"0","1","F","Broker","A","Condo","low","blue","8",0,4112
7,3,12,847.1336971,16,25,0,"0","1","M","Broker","A","Tenant","medium","white","5",1,4113
10,1,1,774.1457572,15,51,0,"0","1","F","Phone","A","House","high","white","5",0,4114
3,3,0,925.0310881,11,29,0,"0","0","F","Broker","C","House",NA,"red","8",0,4115
5,2,2,787.0058895,10,34,0,"0","0","M","Phone","B","Tenant","medium","white","9",0,4116
0,5,0,1043.361166,15,21,0,"0","0","F","Phone","A","Tenant","medium","red","9",1,4117
5,2,0,963.1844072,15,31,0,"1","0","M","Broker","A","House","medium","yellow","2",1,4118
8,5,2,953.1561161,10,26,0,"1","1","M","Broker","C","House","high","red","1",0,4119
11,5,0,878.2738427,15,56,0,"1","0","F","Broker","C","House","high","blue","1",0,4120
17,2,2,779.5474232,17,53,0,"0","1","F","Broker","C","House","high","blue","9",0,4121
11,3,1,818.708835,18,56,0,"0","1","F","Phone","B","House","high","white","8",1,4122
17,5,1,802.1030464,22,37,0,"0","1","M","Online","C","Tenant","medium","blue","8",0,4123
19,4,6,785.1924828,13,37,0,"0","1","M","Phone","B","House","high","red","5",1,4124
18,4,6,996.8097883,17,42,0,"0","1","F","Broker","C","Tenant","high","blue","8",1,4125
5,3,3,789.957627,34.2108583,27,0,"0","1","F","Phone","C","Tenant","low","white","2",1,4126
15,4,0,925.2604506,11,51,0,"0","0","M","Phone","C","House","medium","blue","9",1,4127
21,2,1,843.6797962,15,51,0,"1","1","F","Broker","B","House","medium","white","5",0,4128
6,3,1,870.4126265,10,35,0,"0","1","M","Broker","B","Tenant","high","white","1",0,4129
6,1,8,958.4920679,17,36,0,"0","1","F","Broker","C","House","low","white","8",1,4130
19,1,0,970.0617433,11,55,0,"0","0","F","Phone","A","House","low","blue","1",0,4131
5,4,0,870.7977544,15,23,0,"1","0","M","Online","C","House","low","blue","5",0,4132
18,1,3,781.0457958,11,44,0,"0","1","F","Phone","C","Condo","low","white","1",0,4133
1,1,1,932.8069229,11,23,0,"0","1","F","Phone","B","House","low","yellow","5",0,4134
6,4,0,910.4117588,17,25,0,"0","1","M","Phone","C","Tenant","medium","white","8",0,4135
10,2,0,837.6005947,9,39,0,"0","1","M","Broker","C","Condo","medium","white","8",0,4136
24,3,0,912.2569569,17,52,0,"0","0","M","Broker","C","House","low","blue","5",0,4137
16,3,0,985.9956534,12,51,0,"0","0","M","Broker","C","House","high","blue","1",0,4138
18,4,1,930.3070993,22,61,0,"1","1","M","Broker","C","House","medium","white","8",0,4139
4,1,2,980.8023682,17,35,0,"0","1","F","Phone","C","House","medium","red","5",0,4140
16,1,0,960.1800043,13,57,0,"0","0","F","Broker","C","House","low","blue","5",0,4141
18,3,0,827.2654695,19,44,0,"0","1","M","Broker","A","Tenant","high","yellow","9",0,4142
11,1,0,971.8867562,13,39,0,"0","0","M","Broker","C","House","medium","blue","8",1,4143
15,2,5,909.1125472,12,39,0,"0","1","M","Phone","A","House","high","white","8",0,4144
0,2,1,789.1038585,25,28,0,"0","1","M","Phone","A",NA,"high","white","8",0,4145
20,1,1,996.7031856,12,42,0,"1","1","M","Broker","A","Condo","high","blue","1",0,4146
14,1,0,895.8539826,16,42,0,"0","0","F","Broker","A","Condo","high","yellow","8",0,4147
10,6,0,846.820799,10,34,0,"0","0","F","Broker","A","Condo","high","red","5",0,4148
20,1,0,866.261038,27,52,0,"0","0","M","Phone","C","Condo","high","red","8",1,4149
17,5,0,847.3632164,13,54,0,"0","0","M","Phone","B","House","high","white","8",0,4150
15,3,1,876.2798196,17,56,0,"0","1","F","Broker","B","House","medium","white","8",0,4151
19,3,4,867.3869863,19,39,0,"1","1","M","Phone","B","House","high","yellow","1",1,4152
11,2,0,817.620896,20,43,0,"0","0","F","Broker","C","Condo","low","red","1",1,4153
4,2,0,771.6078255,11,28,0,"0","0","M","Broker","C","Tenant","low","blue","8",1,4154
18,1,1,891.5457105,22,46,0,"0","1","F","Broker","B","House","medium","white","5",0,4155
10,1,1,897.288032,11,53,0,"0","1","F","Phone","C","Tenant","low","white","1",0,4156
14,4,0,894.3000109,8.501537781,45,0,"0","0","F","Phone","A","House","high","blue","2",1,4157
3,1,8,900.2511064,16,31,0,"0","1","M","Phone","A","House","low","white","1",1,4158
0,1,1,1011.695287,13,31,0,"0","1","M","Phone","B","Tenant","high","blue","8",1,4159
7,1,5,927.8884553,21,35,0,"0","1","M","Broker","B","Condo","high","blue","1",0,4160
11,3,2,844.7190354,14,58,0,"0","1","M","Broker","C","House","medium","blue","5",1,4161
25,3,0,1007.580909,12,50,0,"0","0","M","Phone","C","Condo","high","white","8",0,4162
10,1,0,825.0845942,15,61,0,"0","1","M","Broker","B","House","high","yellow","1",0,4163
14,5,0,977.5282813,17,48,0,"1","1","F","Broker","A","House","high","white","9",0,4164
4,2,0,867.7453659,11,26,0,"0","1","M","Broker","C","House","high","white","9",0,4165
21,5,0,940.0653318,15,51,0,"1","0","F","Broker","C","Tenant","high","red","2",0,4166
12,1,0,970.9791995,14,39,0,"0","0","M","Broker","C","Condo","low","blue","8",1,4167
14,2,0,832.4825467,13,37,0,"0","1","M","Broker","A","House","high","yellow","1",0,4168
17,3,0,988.7962751,17,56,0,"0","0","F","Broker","A","House","high","blue","5",0,4169
19,5,3,1008.37732,12,38,0,"0","1","F","Phone","A","House","high","white","5",0,4170
15,4,0,887.6122835,20,43,0,"0","1","M","Broker","B","Tenant","high","blue","5",0,4171
16,1,3,1051.649756,17,37,0,"0","1","F","Broker","A","House","low","blue","8",1,4172
7,2,0,832.9932189,21,34,0,"1","0","M","Broker","A","House","medium","white","5",0,4173
3,3,0,797.6614098,19,35,0,"0","1","M","Broker","C","Condo","medium","white","8",0,4174
22,2,1,793.2722119,18,46,0,"0","1","F","Broker","C","Tenant","medium","blue","8",0,4175
5,1,0,945.3633185,14,29,0,"1","1","F","Broker","A","House","high","white","2",0,4176
4,1,1,996.0419672,10,35,0,"0","1","M","Broker","A","Condo","high","blue","9",0,4177
2,3,0,969.1073492,9,36,0,"1","1","M","Phone","C","Tenant","high","white","9",0,4178
5,4,1,995.1379558,13,25,0,"0","1","M","Phone","C","House","low","white","8",0,4179
17,1,0,910.0942824,14,41,0,"0","1","F","Broker","C","House","high","white","9",0,4180
21,3,4,907.6326893,15,45,0,"0","1","F","Broker","C","Tenant","high","red","5",0,4181
4,2,5,847.8982193,15,34,0,"0","1","M","Broker","C","House","high","blue","1",0,4182
13,1,1,1008.883903,20,70,0,"0","1","F","Broker","C","House","high","white","9",0,4183
18,3,0,738.8018977,13,53,0,"0","0","F","Phone","C","Condo","high","white","9",0,4184
17,1,2,877.0627824,18,40,0,"0","1","F","Phone","C","Condo","high","blue","1",0,4185
0,3,6,956.2951247,19,33,0,"0","1","F","Broker","A","House","high","blue","5",0,4186
8,3,6,962.5825343,15,40,0,"0","1","M","Phone","C","Condo","high","yellow","9",1,4187
21,2,0,900.5791213,25,50,0,"0","0","F","Broker","C","Tenant","high","red","8",0,4188
24,2,4,743.1237959,12,45,0,"0","1","M","Broker","C","House","low","blue","8",1,4189
12,NA,2,839.9310977,19,44,0,"0","1","F","Broker","B","Condo","high","red","8",0,4190
16,1,1,874.9712836,14,56,0,"0","1","M","Online","A","House","high","white","8",0,4191
14,1,12,1016.475999,20,60,0,"1","1","F","Broker","A","House","high","white","8",0,4192
7,2,0,968.0233783,15,31,0,"0","0","M","Broker","C","House","medium","blue","8",1,4193
20,1,2,891.3401073,14,38,0,"1","1","F","Broker","A","House","high","yellow","1",0,4194
6,5,0,818.661269,13,31,0,"1","0","M","Broker","C","House","medium","white","8",1,4195
14,4,0,779.8911552,14,51,0,"0","1","F","Broker","A","House","low","red","8",1,4196
3,1,1,742.0867227,15,32,0,"0","1","F","Phone","C","Tenant","high","yellow","5",1,4197
16,4,0,737.3488249,16,44,0,"0","0","M","Broker","C","Tenant","low","red","5",0,4198
23,4,1,952.3506158,10,90,0,"0","0","M","Broker","A","House","high","blue","5",0,4199
20,1,0,893.5594008,11,47,0,"1","1","M","Broker","A","Tenant","medium","red","2",0,4200
14,1,0,947.0026093,7,53,0,"0","1","M","Broker","C","House","medium","white","8",0,4201
9,2,1,971.7927347,13,41,0,"0","1","M","Broker","B","House","high","white","5",0,4202
6,2,3,922.0385658,16,29,0,"0","1","M","Broker","A","Condo","high","white","1",0,4203
3,4,2,858.1769656,22,36,0,"0","0","F","Phone","B","Tenant","medium","red","1",0,4204
18,1,1,822.4765122,14,41,0,"0","0","M","Phone","C","Condo","low","white","8",1,4205
10,1,0,948.5860765,10,46,0,"0","1","F","Broker","B","Condo","high","white","5",0,4206
11,3,8,863.3972753,14,50,0,"0","1","F","Broker","A","Tenant","high","red","9",0,4207
26,4,3,852.4758561,10,55,0,"0","1","M","Broker","C","House","high","white","5",0,4208
15,2,1,815.8756088,19,54,0,"0","1","F","Phone","C","House","low","yellow","9",0,4209
9,1,1,857.912641,18,80,0,"0","0","F","Broker","C","House","medium","white","8",0,4210
14,1,1,954.9489894,15,58,0,"1","1","F","Broker","C","House","high","yellow","1",0,4211
17,1,0,931.8418596,21,37,0,"0","1","M","Broker","C","Condo","high","blue","5",0,4212
14,4,0,877.804497,11.90977917,58,0,"0","0","M","Broker","C","House","high","blue","1",0,4213
19,3,0,945.4580174,26,56,0,"0","0","M","Broker","B","House","low","blue","1",0,4214
14,1,1,839.2785407,13,56,0,"1","1","M","Broker","A","Condo","high","blue","5",0,4215
23,2,5,910.1948425,12,46,0,"0","1","M","Broker","A","House","high","blue","8",0,4216
17,5,0,879.1381287,14,67,0,"0","0","F","Phone","A","House","high","white","5",0,4217
16,5,2,778.5031702,20,55,0,"0","1","M","Broker","A","House","high","blue","8",0,4218
2,3,0,969.8812141,16,35,0,"0","0","M","Online","A","Condo","high","red","8",0,4219
6,2,0,885.1889449,17,29,0,"0","0","M","Phone","B","Tenant","medium","white","1",1,4220
0,1,3,945.0603829,11,42,0,"0","1","F","Phone","A","Tenant","high","white","8",0,4221
20,3,9,940.6092658,13,50,0,"0","1","F","Online","B","House","medium","blue","9",1,4222
4,3,2,888.6016388,20,36,0,"1","1","M","Phone","C","House","high","white","9",0,4223
22,1,0,958.9419826,16,44,0,"0","1","F","Phone","C","House","low","white","1",1,4224
21,1,2,954.3149619,11,62,0,"0","1","M","Broker","B","House","low","red","9",0,4225
10,2,2,893.6883026,16,46,0,"1","1","F","Broker","B","Tenant","medium","white","8",0,4226
13,1,2,895.1837545,9,53,0,"1","1","F","Broker","B","House","high","blue","9",0,4227
17,2,0,948.1458009,15,39,0,"0","1","M","Broker","C","Condo","high","white","8",0,4229
21,1,0,981.1370169,18,40,0,"0","1","M","Broker","B","House","medium","red","1",0,4230
9,2,4,944.7746791,8,40,0,"1","1","M","Broker","C","Tenant","medium","white","8",0,4231
6,3,1,845.5031134,17,30,0,"0","1","F","Broker","B","House","low","red","5",0,4232
5,1,1,943.1357161,31,31,0,"0","1","F","Phone","A","Condo","high","white","9",0,4233
7,1,0,970.8483547,22,31,0,"1","1","F","Broker","C","Condo","medium","blue","8",0,4234
12,1,5,821.0913328,15,43,0,"0","1","M","Broker","C","House","high","red","1",0,4235
20,2,0,878.7864024,9,38,0,"0","0","F","Broker","C","House","medium","white","5",1,4236
12,2,0,881.5859525,18,53,0,"0","0","M","Broker","B","House","high","white","1",0,4237
7,1,0,869.0539991,15,34,0,"0","0","M","Broker","C","Tenant","medium","yellow","5",0,4238
14,3,1,830.8659446,12,60,0,"1","0","F","Phone","C","House","medium","blue","9",0,4239
13,1,0,922.4984544,22,55,0,"0","0","F","Broker","B","House","high","red","8",0,4240
18,1,0,1018.059842,15,45,0,"0","1","F","Phone","C","Tenant","high","red","5",1,4241
14,3,1,927.0926974,16,62,0,"0","1","F","Phone","A","House","low","blue","8",0,4242
19,2,0,779.5079416,15,51,0,"0","0","M","Phone","A","Condo","low","yellow","2",1,4243
3,2,1,872.2791607,35.81413633,22,0,"0","1","F","Online","C","House","medium","blue","5",0,4244
9,1,3,749.9888885,9,45,0,"0","1","F","Phone","A","Condo","medium","yellow","8",1,4245
17,1,2,977.7844568,15,49,0,"0","1","F","Online","B","Condo","low","white","1",1,4246
14,2,1,911.6029306,18,52,0,"0","1","M","Broker","C","House","high","red","5",1,4247
17,1,1,926.9899356,12,53,0,"0","1","M","Phone","B","House","medium","blue","1",1,4248
17,1,0,813.0485456,12,37,0,"0","0","M","Broker","B","House","high","yellow","9",0,4249
8,5,1,947.9110303,16,26,0,"0","1","M","Phone","C","House","low","red","8",1,4250
20,2,1,743.9736813,16,44,0,"0","0","M","Phone","A","House","low","blue","2",1,4251
18,5,5,838.6743704,8,44,0,"1","1","M","Phone","C","Tenant","low","blue","8",1,4252
15,1,3,877.0971146,15,47,0,"0","1","M","Broker","C","Condo","low","blue","8",1,4253
1,3,0,897.6840309,18,26,0,"0","0","F","Phone","C","House","medium","white","8",1,4254
3,2,2,860.5611838,17,33,0,"0","1","M","Phone","A","House","high","white","8",0,4255
4,1,0,911.1521359,10,35,0,"0","1","F","Broker","A","House","high","red","9",0,4256
13,1,4,919.6575855,17,41,0,"0","1","M","Broker","B","Condo","low","blue","8",1,4257
16,1,5,862.3760766,14,57,0,"0","1","M","Phone","C","House","high","white","5",0,4258
20,2,0,836.1164931,NA,55,0,"0","1","F","Broker","A","House","high","red","8",0,4259
17,3,0,880.0642065,20,47,0,"0","0","F","Phone","C","Condo","high","white","8",0,4260
16,3,1,905.3242563,13,40,0,"0","1","M","Broker","C","House","high","blue","1",0,4261
6,4,2,819.67634,13,33,0,"0","1","M","Phone","B","Condo","high","red","8",0,4262
2,1,0,879.0702701,10,32,0,"0","0","F","Broker","B","Condo","low","red","1",1,4263
14,2,2,872.3214859,11,62,0,"0","1","M","Broker","C","House","high","blue","9",0,4264
3,1,5,953.7297404,16,34,0,"0","1","F","Broker","B","Condo","high","blue","5",0,4265
3,1,5,785.4990167,20,28,0,"1","1","F","Broker","C","Tenant","medium","blue","5",1,4266
17,1,4,943.2017807,10,38,0,"0","1","M","Broker","C","Condo","high","white","8",0,4267
13,2,1,1021.021693,17,44,0,"0","1","M","Phone","C","Tenant","high","blue","9",0,4268
15,2,10,884.0481543,15,41,0,"0","1","M","Broker","A","Condo","high","white","5",0,4269
11,4,1,829.737622,16,44,0,"0","0","F","Phone","C","Condo","high","red","9",0,4270
8,1,0,820.4211186,11,28,0,"1","1","F","Phone","A","House","low","yellow","8",0,4271
17,2,0,860.7252912,15,46,0,"0","1","F","Phone","A","Tenant","high","blue","5",0,4272
4,2,1,850.1069757,20,26,0,"0","0","F","Phone","C","Condo","low","red","5",1,4273
3,3,1,862.1213598,12,24,0,"0","0","M","Phone","C","House","medium","white","5",0,4274
2,1,3,964.271019,17,31,0,"0","1","F","Broker","B","House","high","red","5",0,4275
14,4,4,942.8414017,13,51,0,"0","1","F","Broker","B","House","low","blue","5",0,4276
11,3,1,842.2031141,24,54,0,"0","1","F","Broker","C","House","medium","yellow","9",0,4277
2,1,0,919.3915409,8,24,0,"0","1","F","Online","B","Condo","high","white","8",0,4278
22,1,2,983.2243976,17,60,0,"0","1","M","Broker","C","House","high","white","8",0,4279
5,3,0,891.3056602,18,31,0,"1","0","F","Broker","A","House","high","yellow","8",0,4280
9,1,3,875.4076266,16,37,0,"0","1","F","Phone","A","Condo","high","white","8",0,4281
8,2,3,773.3955984,8,65,0,"0","1","M","Broker","A","House","high","white","9",0,4282
10,2,4,971.8349955,16,52,0,"0","1","M","Phone","A","House","high","red","8",1,4283
10,2,0,975.85921,15,39,0,"1","0","F","Phone","A","House","high","yellow","9",1,4284
16,2,0,1005.803976,16,67,0,"0","0","F","Phone","C","House","high","red","5",0,4285
2,3,6,838.2723925,10,25,0,"0","1","F","Broker","B","Tenant","low","blue","5",1,4286
13,2,2,820.7748175,20,39,0,"0","1","F","Online","B","Condo","high","blue","8",1,4287
2,3,0,1026.389694,12,31,0,"0","0","F","Broker","B","Tenant","low","white","1",0,4288
16,2,2,846.4367841,13,40,0,"0","1","M","Phone","A","House","high","white","5",0,4289
3,2,0,886.1713407,16,32,0,"0","0","F","Phone","B","House","low","white","9",1,4290
2,2,1,921.7559423,10,27,0,"1","1","M","Online","C","Condo","medium","blue","8",0,4291
13,2,0,974.4735683,21,43,0,"0","0","M","Phone","B","Tenant","high","white","8",1,4292
7,3,0,1022.718793,15,35,0,"0","0","F","Broker","B","Tenant","medium","white","9",0,4293
4,1,3,843.8187619,17,29,0,"0","1","F","Broker","B","Condo","high","blue","5",0,4294
4,1,0,758.751991,5,33,0,"0","1","F","Broker","B","Condo","medium","white","1",1,4295
5,4,0,728.3915049,20,30,0,"0","0","M","Online","C","Condo","medium","white","5",0,4296
3,3,0,925.8568666,15,35,0,"0","0","M","Phone","C","House","high","red","9",1,4297
9,2,2,872.5890609,18,48,0,"0","1","M","Broker","A","House","low","white","5",1,4298
18,1,2,951.4977248,8,41,0,"1","1","M","Phone","A","Tenant","high","red","8",0,4299
3,7,0,770.9957221,13,27,0,"0","0","F","Broker","B","Condo","low","yellow","9",0,4300
23,3,1,928.1650247,10,56,0,"0","1","M","Broker","A","House","high","white","5",1,4301
11,1,0,980.345387,13,40,0,"0","0","M","Broker","A","Tenant","high","red","5",0,4302
22,1,0,842.9676214,10,65,0,"1","0","F","Phone","C","House","medium","white","1",1,4303
3,1,0,977.6774658,22,24,0,"0","0","F","Phone","C","Condo","high","yellow","8",0,4304
4,1,0,840.090899,21,22,0,"0","0","M","Online","A","Tenant","low","yellow","8",0,4305
18,1,2,860.0099704,17,47,0,"0","1","F","Phone","A","House","medium","blue","9",0,4306
3,1,0,1068.667125,11,29,0,"0","0","M","Broker","C","Condo","medium","yellow","8",0,4307
12,1,10,928.5666766,15,62,0,"0","1","F","Broker","C","House","high","yellow","1",1,4308
4,2,2,925.4508667,10,25,0,"0","1","F","Phone","C","House","medium","red","5",0,4309
18,1,1,886.9227455,18,52,0,"0","0","M","Broker","A","House","high","blue","8",0,4310
2,1,0,919.3441983,17,35,0,"0","1","M","Broker","C","Tenant","low","white","5",0,4311
15,3,0,802.4273188,9,38,0,"0","1","F","Broker","A","House","high","white","9",0,4312
16,2,0,1022.950701,19,40,0,"0","1","M","Broker","A","Tenant","high","blue","2",0,4313
3,1,0,875.0828791,14,31,0,"0","1","F","Broker","C","House","high","blue","8",0,4314
2,3,5,911.2135886,17,22,0,"0","1","F","Online","A","Condo","high","red","8",0,4315
12,3,2,896.9897563,12,67,0,"0","1","F","Broker","A","House","high","blue","8",0,4316
18,1,1,898.1335944,14,69,0,"0","1","F","Phone","C","House","high","yellow","9",0,4317
18,2,0,926.341918,22,42,0,"0","0","F","Broker","A","Tenant","high","white","8",0,4318
5,1,0,951.77784,14,32,0,"1","0","F","Phone","A","Tenant","high","yellow","5",1,4319
16,2,3,883.6047474,24,51,0,"0","1","M","Phone","A","House","high","red","8",0,4320
0,2,0,828.6424437,14,40,0,"0","1","F","Broker","C","Tenant","high","red","8",0,4321
