tenure,claim.ind,n.adults,n.children,ni.gender,ni.marital.status,premium,sales.channel,coverage.type,dwelling.type,len.at.res,credit,house.color,ni.age,year,zip.code,cancel,id
4,0,2,1,M,1,852.6877443,Online,A,Tenant,16,high,blue,34,2015,50054,0,4724
21,1,3,4,F,1,991.9484594,Online,A,House,11,high,blue,39,2015,50031,1,4725
0,0,2,0,F,0,737.3820319,Broker,C,House,20,high,blue,38,2015,50014,1,4726
15,1,2,1,F,1,955.8013243,Phone,C,House,10,medium,red,41,2015,80040,1,4727
23,0,2,0,M,0,988.6459219,Broker,A,House,17,high,blue,55,2015,15009,0,4728
14,0,1,0,F,0,883.888229,Broker,A,Condo,14,high,red,40,2015,50041,0,4729
14,0,1,1,F,1,772.0157699,Broker,C,House,13,low,blue,52,2015,50008,0,4730
4,0,3,0,M,1,801.8421272,Broker,A,Condo,16,high,red,33,2015,20141,0,4731
4,1,1,0,M,0,852.4441229,Phone,B,House,39.16554528,low,red,31,2015,50021,0,4732
13,0,3,3,F,1,905.5517266,Phone,C,Condo,11,high,white,44,2015,50056,0,4733
24,0,1,7,F,1,1044.335192,Phone,C,House,17,low,red,44,2015,80020,0,4734
7,0,2,1,F,0,936.8302307,Broker,C,Condo,16,medium,red,30,2015,15060,1,4735
12,0,5,0,F,1,907.7892157,Broker,C,House,13,high,white,52,2015,80002,0,4736
14,0,2,4,F,1,919.0131189,Phone,A,House,21,high,red,40,2015,15001,0,4737
3,1,1,1,M,1,954.8024126,Online,A,Condo,18,high,blue,31,2015,85054,0,4738
17,0,2,3,F,1,920.1167775,Broker,A,House,12,medium,white,42,2015,85054,0,4739
15,0,3,1,M,0,942.8607019,Broker,C,Condo,16,high,blue,42,2015,50047,0,4740
18,0,2,7,M,1,1027.875207,Broker,C,House,21,high,white,54,2015,85005,0,4741
9,0,2,2,M,0,872.8263596,Broker,A,Tenant,13,low,blue,41,2015,80022,0,4742
12,0,2,2,M,1,790.7132656,Phone,C,House,18,medium,white,63,2015,50058,1,4743
9,0,1,0,F,1,862.3876512,Phone,C,House,25,high,red,40,2015,20147,1,4744
10,0,1,3,M,1,814.7307159,Broker,B,Tenant,12,high,red,40,2015,98035,0,4745
9,1,2,2,F,1,915.6981915,Broker,A,Condo,17,high,red,41,2015,15009,0,4746
12,0,3,0,F,0,813.3168128,Phone,C,House,16,high,white,52,2015,50027,0,4747
12,0,3,0,F,1,772.3237514,Phone,B,House,10,high,white,54,2015,20115,0,4748
17,1,3,0,M,0,875.9016967,Online,A,Tenant,10,high,white,39,2015,15001,0,4749
14,0,2,0,M,1,969.888629,Online,C,House,16,high,white,58,2015,80041,0,4750
6,0,1,4,M,1,1002.98331,Phone,B,Condo,23,high,red,36,2015,80003,0,4751
20,0,1,0,M,0,1038.049601,Broker,A,House,26,high,red,62,2015,50011,0,4752
7,0,1,7,F,1,965.1486953,Phone,A,House,11,medium,red,31,2015,50020,1,4753
23,1,1,1,M,1,988.7466774,Broker,A,House,23,low,white,47,2015,20146,1,4754
11,0,1,1,M,0,891.3376295,Phone,A,House,20,high,red,38,2015,80006,1,4755
11,0,2,8,M,1,890.8643893,Broker,C,House,19,high,white,51,2015,20136,0,4756
17,0,2,3,F,1,889.3080897,Phone,B,House,13,high,white,45,2015,20121,0,4757
6,0,1,0,F,0,985.9610432,Phone,A,House,18,high,blue,32,2015,85033,0,4758
8,0,1,2,F,1,975.3115294,Broker,A,Tenant,10,high,white,32,2015,80025,0,4759
15,1,2,0,F,1,857.0869448,Broker,C,House,21,high,white,61,2015,20156,0,4760
11,1,1,0,F,1,801.2970471,Broker,A,Tenant,12,medium,red,30,2015,15057,0,4761
15,0,1,0,M,1,831.9595171,Phone,C,Tenant,19,high,blue,50,2015,20104,0,4762
15,0,3,1,M,1,838.2682197,Phone,A,House,15,high,blue,43,2015,98004,1,4763
8,0,4,0,F,0,912.5215534,Broker,A,House,15,high,white,36,2015,98014,0,4764
13,0,1,3,M,1,950.6266013,Broker,C,House,19,high,blue,48,2015,50025,0,4765
10,0,4,4,F,1,893.1427838,Broker,C,Condo,12,medium,white,52,2015,50039,1,4766
5,0,1,3,M,1,787.0671571,Online,B,Tenant,16,high,blue,23,2015,98001,0,4767
8,1,3,5,M,1,980.8115135,Broker,C,House,16,high,red,63,2015,50025,0,4768
3,0,2,3,F,1,948.1297343,Broker,C,Condo,21,high,white,36,2015,85065,0,4769
14,0,2,1,M,0,1009.13253,Phone,B,House,12,medium,white,50,2015,80020,0,4770
4,1,1,3,F,1,717.3538942,Phone,B,House,12,high,white,36,2015,80014,0,4771
5,0,3,0,F,0,870.924375,Phone,C,Condo,18,high,blue,33,2015,80026,0,4772
6,0,1,0,M,0,931.2699125,Broker,B,Tenant,14,high,white,30,2015,85042,0,4773
16,0,5,3,M,1,822.8760934,Broker,A,House,16,medium,blue,61,2015,50043,1,4774
14,0,2,3,F,1,906.4557789,Broker,C,House,17,high,white,53,2015,50047,0,4775
19,0,3,2,F,1,916.0982921,Phone,B,Tenant,14,medium,red,48,2015,85078,1,4776
14,0,2,1,M,1,829.8943904,Phone,C,House,14,high,white,60,2015,50034,0,4777
10,1,1,0,M,1,766.8833818,Phone,C,House,8,low,blue,71,2015,50046,0,4778
2,0,3,0,M,0,806.0817416,Broker,C,House,12,medium,red,28,2015,80012,0,4779
9,0,3,1,M,1,779.772016,Phone,A,Condo,14,high,red,37,2015,85011,1,4780
14,0,3,3,F,1,863.6418881,Broker,A,Condo,22,low,white,49,2015,85001,0,4781
9,0,2,1,M,0,998.4953204,Broker,A,Condo,11,low,blue,40,2015,15010,1,4782
16,0,2,0,F,0,916.7417377,Broker,B,House,21,high,blue,61,2015,15020,0,4783
8,0,2,1,F,1,964.6159843,Broker,C,Tenant,18,high,white,39,2015,50021,1,4784
15,0,1,0,F,0,908.9008941,Broker,C,Tenant,11,medium,red,45,2015,85076,1,4785
14,0,1,1,F,1,761.3136795,Phone,C,Tenant,14,high,blue,40,2015,50027,0,4786
12,0,4,3,M,1,968.0882344,Phone,C,Condo,15,high,blue,48,2015,80026,1,4787
13,0,1,5,F,1,1054.779423,Broker,B,Condo,12,low,red,42,2015,50054,1,4788
20,0,1,6,F,1,904.6778022,Broker,C,Condo,14,high,red,47,2015,50008,0,4789
25,0,3,1,F,1,842.5528826,Broker,C,House,11,low,blue,44,2015,50028,1,4790
17,0,2,1,F,0,874.8264531,Phone,A,House,14,high,red,57,2015,50009,0,4791
9,0,4,1,F,0,824.9255232,Phone,C,Tenant,31.36700189,high,blue,27,2015,80103,0,4792
19,0,1,0,M,1,907.4885893,Online,A,House,14,medium,blue,49,2015,85043,0,4793
5,0,2,2,F,1,1018.647012,Broker,C,House,26,high,blue,36,2015,50008,0,4794
6,0,1,3,M,1,970.741672,Phone,B,Tenant,12,high,white,31,2015,15001,0,4795
16,0,1,1,F,1,887.6455077,Broker,B,Tenant,19,medium,red,41,2015,98006,0,4796
12,0,3,2,F,1,992.4051027,Broker,B,Condo,18,high,white,46,2015,98004,0,4797
19,1,1,0,M,1,806.4634,Broker,A,Tenant,12,high,red,50,2015,20132,1,4798
16,0,1,4,F,1,973.3332966,Broker,A,Condo,20,high,red,42,2015,50014,0,4799
23,0,1,0,M,0,832.2948958,Broker,A,House,9,high,blue,56,2015,80027,0,4800
14,0,1,3,F,1,769.6286852,Phone,C,House,16,high,red,52,2015,50013,0,4801
14,0,1,0,M,0,938.1565298,Broker,C,House,23,high,white,53,2015,50001,0,4802
13,0,2,0,F,1,921.6524398,Phone,A,Condo,10,high,blue,38,2015,50027,0,4803
19,0,1,3,M,1,727.7120517,Broker,A,House,15,high,white,48,2015,50054,0,4804
23,0,1,3,F,1,828.3581924,Phone,B,House,23,high,red,56,2015,85066,0,4805
17,0,1,1,M,1,1031.37794,Broker,B,Tenant,12,medium,red,37,2015,98031,0,4806
12,0,1,4,F,1,843.6253356,Broker,C,House,11,high,white,40,2015,50009,0,4807
5,0,2,0,M,0,776.0897591,Phone,C,House,14,medium,blue,29,2015,50001,1,4808
4,0,3,2,M,1,879.6006081,Phone,B,House,16,low,red,26,2015,80003,0,4809
4,0,3,0,F,0,815.3706199,Broker,B,Condo,15,low,blue,26,2015,50001,1,4810
20,1,4,0,F,0,958.3209294,Broker,B,House,16,medium,red,47,2015,20165,1,4811
4,0,3,0,F,0,851.9395319,Broker,C,House,12,low,yellow,32,2015,80040,0,4812
16,0,1,4,M,1,872.2998254,Phone,A,House,17,high,blue,49,2015,50009,0,4813
14,1,1,1,M,1,847.4854664,Broker,B,House,20,medium,white,37,2015,98004,0,4814
16,1,6,1,M,1,1013.871952,Online,A,House,18,high,blue,41,2015,85073,0,4815
9,0,5,1,M,1,952.8528135,Phone,C,Tenant,19,high,red,50,2015,50046,0,4816
14,0,3,2,F,1,863.5714128,Broker,A,Condo,12,high,white,47,2015,85077,0,4817
21,0,2,3,F,1,809.1846962,Broker,C,House,17,high,white,44,2015,80022,1,4818
15,0,2,7,F,1,1050.800549,Broker,A,Tenant,15,medium,red,37,2015,50025,0,4819
14,0,1,2,M,1,875.1357577,Broker,B,Tenant,12,high,blue,43,2015,98011,0,4820
10,0,2,10,F,1,987.6353244,Phone,B,House,10,high,white,55,2015,50027,1,4821
13,0,1,1,M,1,862.7738585,Broker,C,Tenant,21,high,red,37,2015,50009,0,4822
13,0,3,1,F,1,834.2074077,Phone,B,Tenant,14,high,white,47,2015,85070,0,4823
19,0,2,0,M,1,1012.886135,Broker,C,House,19,medium,red,67,2015,15052,0,4824
21,0,5,0,M,0,949.0938421,Broker,A,House,13,high,white,41,2015,85063,1,4825
9,0,1,0,M,1,958.502572,Broker,A,Condo,11,high,blue,28,2015,80004,0,4826
14,1,3,2,F,1,862.7294606,Broker,C,House,12,low,red,44,2015,85036,0,4827
17,0,1,6,F,1,843.2141912,Broker,C,House,18,high,white,39,2015,85011,0,4828
11,0,1,2,M,1,843.6932363,Broker,A,Condo,15,low,white,39,2015,80022,0,4829
12,0,2,2,M,1,967.185595,Broker,B,House,21,high,blue,38,2015,80005,0,4830
5,0,3,6,M,1,1002.906795,Phone,C,House,11,high,blue,33,2015,20107,1,4831
19,0,1,2,F,1,987.5102366,Broker,A,House,16,high,blue,45,2015,15009,0,4832
9,0,3,2,M,1,980.5782028,Online,B,House,40.90518231,high,blue,49,2015,50001,0,4833
16,1,1,3,F,1,961.5416888,Phone,C,House,12,high,yellow,39,2015,85040,1,4834
8,0,2,3,M,1,975.8689108,Broker,B,House,16,high,yellow,32,2015,50039,0,4835
11,0,2,5,F,1,985.1760626,Broker,A,House,20,medium,red,56,2015,85006,0,4836
16,1,1,2,M,1,987.4152863,Phone,B,House,14,medium,white,42,2015,85078,1,4837
7,1,2,0,F,0,946.4561419,Broker,B,House,18,medium,white,29,2015,20148,1,4838
15,1,2,2,M,1,877.6405276,Broker,C,House,19,low,blue,48,2015,98009,0,4839
14,0,2,0,F,0,968.4107718,Broker,C,House,15,medium,white,52,2015,50008,0,4840
13,1,2,1,F,1,1068.34442,Broker,A,House,16,high,red,47,2015,85024,0,4841
13,0,2,1,M,1,842.0355565,Phone,C,House,15,high,white,49,2015,80017,1,4842
12,0,3,1,M,1,932.911827,Broker,C,House,9,high,red,61,2015,85005,0,4843
24,0,2,0,M,0,878.2166107,Broker,C,House,19,high,yellow,51,2015,50059,1,4844
16,0,5,1,M,1,994.5254208,Phone,A,House,7,high,white,45,2015,50013,0,4845
20,0,3,0,M,1,972.5192194,Broker,C,House,14,high,white,71,2015,80002,0,4846
20,0,1,0,M,1,764.6146218,Phone,A,Condo,14,high,white,40,2015,50040,1,4847
13,0,2,2,M,1,1016.16492,Broker,B,House,17,high,red,45,2015,85068,0,4848
17,0,5,2,F,1,996.4401118,Phone,C,House,14,high,blue,42,2015,98004,0,4849
17,0,4,1,M,0,905.2208713,Online,C,House,16,low,blue,52,2015,15001,0,4850
13,1,1,0,M,0,848.1203941,Phone,C,House,11,low,red,54,2015,15022,1,4851
16,0,2,1,M,0,784.0636073,Phone,A,House,12,high,white,40,2015,98003,0,4852
14,0,3,2,F,1,848.8736509,Broker,C,Tenant,19,medium,white,37,2015,50025,0,4853
14,0,4,0,F,0,848.7185841,Broker,C,House,15,medium,yellow,54,2015,50058,0,4854
10,0,2,0,F,0,791.7970211,Online,B,Tenant,13,high,white,42,2015,50013,0,4855
18,0,1,3,F,1,957.5130228,Broker,B,Tenant,9,medium,white,50,2015,85051,0,4856
9,0,2,0,F,1,886.0682639,Phone,C,House,21,high,yellow,49,2015,20148,1,4857
7,1,3,6,M,1,949.6374413,Broker,B,Tenant,11,high,white,28,2015,85055,0,4858
18,0,1,0,F,1,734.0871409,Broker,A,House,8,low,white,37,2015,98034,0,4859
6,1,1,0,M,1,878.9554307,Broker,C,House,21,high,white,30,2015,50009,0,4860
9,1,3,2,M,1,737.1607582,Phone,B,Condo,11,medium,blue,28,2015,85077,1,4861
13,0,2,3,F,1,1013.905513,Broker,C,House,12,high,white,70,2015,85072,0,4862
12,0,2,0,M,1,796.6449802,Broker,A,Condo,19,low,blue,47,2015,50056,1,4863
9,1,1,4,F,1,908.6456521,Phone,B,Condo,13,high,blue,45,2015,80022,0,4864
14,0,1,4,M,1,858.7907989,Phone,C,Tenant,20,low,yellow,40,2015,50058,1,4865
2,0,1,0,M,1,807.7875964,Phone,C,Tenant,13,high,blue,36,2015,80028,0,4866
10,1,1,2,M,1,820.0293091,Broker,C,Tenant,16,low,red,48,2015,50020,1,4867
14,0,4,1,M,0,823.0160787,Phone,A,House,15,high,yellow,56,2015,50054,0,4868
13,0,1,0,F,0,828.7309749,Online,A,House,8,medium,red,63,2015,85042,1,4869
8,0,2,1,F,0,935.7432823,Phone,C,House,18,high,red,29,2015,85033,0,4870
0,0,6,6,M,1,1007.29172,Phone,C,Tenant,9,medium,white,21,2015,50032,1,4871
16,0,1,2,M,1,843.1513564,Broker,B,House,12,medium,white,40,2015,80022,0,4872
19,1,2,1,M,1,815.8312659,Broker,C,Tenant,15,low,yellow,51,2015,85001,0,4873
16,0,2,0,F,0,920.1316702,Phone,B,Tenant,11,high,white,49,2015,15047,1,4874
16,0,2,1,F,1,870.5798499,Phone,C,House,18,high,red,55,2015,50039,0,4875
10,0,3,0,M,0,907.5725744,Broker,A,Tenant,13,high,red,44,2015,85042,1,4876
14,0,3,3,F,1,834.1245091,Phone,C,House,7,high,white,53,2015,98004,1,4877
18,1,6,2,M,0,985.7559712,Phone,A,House,12,high,white,37,2015,15025,1,4878
2,1,3,7,F,1,820.656284,Broker,C,House,20,high,blue,34,2015,15028,1,4879
5,0,2,0,M,1,923.1215997,Broker,C,House,23,low,white,26,2015,50009,0,4880
14,0,3,1,M,1,903.8967306,Phone,B,House,17,high,red,50,2015,98033,0,4881
16,0,5,0,M,1,844.4642431,Broker,C,House,16,high,blue,56,2015,85068,0,4882
11,0,1,1,M,1,728.3258913,Broker,A,House,12,high,red,29,2015,80005,0,4883
17,0,2,2,M,1,898.7272272,Broker,B,House,17,high,red,40,2015,15001,0,4884
12,0,1,0,F,1,967.5292797,Broker,A,Tenant,17,high,red,59,2015,85028,0,4885
5,0,3,1,F,1,977.743792,Broker,C,Condo,12,low,white,33,2015,50014,0,4886
8,0,1,3,M,1,1022.400258,Online,A,House,14,high,white,27,2015,50052,0,4887
13,1,1,0,F,1,830.6844954,Broker,B,House,21,low,white,53,2015,80106,1,4888
9,0,1,3,M,1,948.1570245,Phone,C,House,15,low,blue,46,2015,85008,0,4889
7,0,3,0,F,0,970.4330757,Broker,C,House,11,low,white,25,2015,50012,1,4890
6,0,2,0,M,0,884.1517766,Phone,A,House,13,medium,blue,34,2015,98032,1,4891
16,0,3,1,M,0,866.4505836,Phone,C,House,10,high,red,43,2015,15009,1,4892
16,0,4,1,F,0,961.6600061,Broker,C,House,15,high,white,39,2015,15047,0,4893
23,0,3,1,F,1,906.4744617,Broker,A,House,19,high,red,53,2015,85080,0,4894
21,0,2,6,F,1,854.6838258,Broker,A,Condo,14,high,white,52,2015,85068,0,4895
7,0,1,10,F,1,983.9043254,Broker,B,Condo,22,high,blue,34,2015,20148,1,4896
17,0,1,0,F,0,942.8886752,Broker,C,House,19,high,blue,51,2015,50027,0,4897
24,0,2,0,M,0,915.6194601,Broker,A,House,13.2641604,medium,white,45,2015,85083,0,4898
8,1,1,2,F,1,932.5987678,Broker,A,Tenant,17,high,yellow,32,2015,98033,0,4899
19,0,1,1,F,1,969.5005333,Online,A,Condo,16,high,white,43,2015,85054,0,4900
20,0,3,0,F,1,845.206955,Phone,B,Condo,15,high,blue,45,2015,15001,0,4901
5,0,1,0,F,1,914.5818731,Online,A,House,14,low,red,23,2015,80028,0,4902
14,0,1,3,M,1,950.6230468,Phone,C,House,8,high,red,69,2015,50001,0,4903
12,0,1,8,M,1,1053.160736,Broker,A,Condo,20,medium,white,43,2015,50057,0,4904
14,1,1,5,M,1,843.0202097,Broker,C,Condo,17,high,white,50,2015,50049,0,4905
14,0,3,3,M,1,830.7580817,Broker,B,House,19,high,yellow,72,2015,50048,0,4906
13,0,2,1,F,0,1039.785646,Broker,A,Tenant,10,high,blue,46,2015,50025,0,4907
14,1,1,2,M,1,887.4953727,Broker,C,Condo,17,high,white,38,2015,50050,0,4908
15,0,1,2,F,1,943.4862226,Online,B,House,21,high,white,54,2015,80028,1,4909
13,0,1,2,M,1,1005.515357,Broker,B,House,10,high,blue,57,2015,80001,0,4910
12,1,5,0,F,0,770.0846365,Phone,A,House,15,medium,white,66,2015,15001,0,4911
6,0,3,0,M,0,833.2957882,Broker,A,Tenant,10,high,white,29,2015,50025,0,4912
5,0,2,0,M,0,872.0717969,Broker,C,Tenant,8,high,blue,31,2015,50028,1,4913
14,0,1,0,F,1,825.8868778,Broker,A,Condo,13,medium,blue,47,2015,85077,0,4914
16,0,1,4,M,1,998.7311278,Phone,C,House,21,high,red,44,2015,85006,1,4915
17,1,3,3,M,1,959.480727,Phone,B,Condo,13,high,blue,51,2015,15021,0,4916
13,0,1,11,F,1,959.0029352,Broker,C,House,19,high,red,48,2015,15032,0,4917
12,0,1,1,F,1,775.377064,Broker,C,House,19,high,blue,38,2015,85083,0,4918
16,0,1,3,M,1,828.792057,Broker,C,Condo,14,low,red,50,2015,50031,0,4919
1,1,4,0,M,0,853.5838981,Phone,A,House,12,medium,blue,26,2015,50020,1,4920
16,1,2,0,M,0,730.3415423,Broker,C,House,9,high,white,52,2015,50054,0,4921
13,0,4,3,M,1,952.359075,Phone,A,House,20,medium,white,65,2015,15001,0,4922
7,0,2,3,F,1,742.9358606,Broker,C,House,17,high,white,53,2015,15015,0,4923
8,0,1,1,M,0,940.2458859,Broker,C,Tenant,10,low,red,41,2015,80014,1,4924
11,0,1,4,M,1,922.2703046,Broker,C,House,13,medium,red,69,2015,50034,0,4925
15,1,1,4,F,1,1020.380234,Broker,C,House,45.54822234,medium,red,53,2015,15010,0,4926
7,0,1,1,F,1,852.7098984,Broker,A,Condo,16,high,blue,35,2015,15010,0,4927
16,0,3,2,M,1,912.3474488,Phone,C,House,15,medium,blue,69,2015,20146,1,4928
14,0,2,0,F,0,956.4842738,Phone,A,House,15,high,yellow,42,2015,85026,1,4929
14,0,5,0,F,0,916.2641865,Broker,C,House,14,high,white,38,2015,15001,0,4930
15,0,1,0,M,1,834.1050287,Phone,C,House,13,high,red,42,2015,85020,1,4931
13,0,3,0,M,1,936.8170331,Broker,C,House,20,high,blue,40,2015,50013,0,4932
10,0,2,8,F,1,857.1884598,Phone,A,House,10,medium,red,64,2015,80005,0,4933
10,0,2,0,F,0,919.9990164,Phone,B,House,17,high,white,38,2015,85037,1,4934
14,0,3,1,F,1,986.9231469,Broker,A,Tenant,10,high,blue,42,2015,85063,0,4935
14,0,2,5,F,1,740.8394842,Broker,B,Condo,11,high,blue,39,2015,15057,0,4936
8,0,5,0,M,0,945.6092994,Phone,B,House,12,high,white,48,2015,85027,1,4937
6,0,1,4,F,1,794.5332907,Online,A,House,16,high,red,24,2015,80105,1,4938
28,0,4,0,F,1,814.6671972,Broker,A,Condo,15.26465316,high,white,60,2015,80021,0,4939
8,0,1,3,F,1,966.3037978,Phone,C,Condo,12,low,blue,45,2015,50054,0,4940
12,0,2,0,M,1,1060.388795,Broker,C,Condo,21,high,white,42,2015,85082,0,4941
13,0,2,0,F,0,836.1603923,Broker,B,House,12,low,blue,38,2015,98003,1,4942
13,0,1,0,M,0,881.1808909,Phone,A,Tenant,19,medium,white,47,2015,98022,0,4943
0,0,2,0,M,0,1033.137527,Broker,C,House,16,high,blue,37,2015,85068,1,4944
15,0,3,8,M,1,889.1685953,Phone,A,House,21,low,white,40,2015,80014,1,4945
18,0,1,0,F,0,933.6141598,Online,C,House,14,medium,white,44,2015,80028,0,4946
15,1,3,0,F,0,894.4626049,Broker,C,Tenant,15,high,white,44,2015,98006,0,4947
17,0,1,0,F,1,805.0739036,Phone,C,Tenant,16,medium,blue,45,2015,80015,0,4948
18,1,1,2,M,1,867.2101034,Broker,B,House,13,high,yellow,61,2015,80021,0,4949
20,0,2,2,F,1,918.2450611,Broker,C,House,17,medium,blue,41,2015,80021,0,4950
4,0,4,0,M,1,963.5827331,Online,C,House,13,medium,white,31,2015,80007,0,4951
16,1,1,2,M,1,933.4966785,Broker,B,House,14,high,blue,55,2015,15009,1,4952
0,0,1,0,M,0,796.2170403,Broker,A,Condo,14,low,red,38,2015,98020,0,4953
11,0,2,3,M,1,870.1548262,Broker,A,House,11,high,yellow,50,2015,80007,0,4954
16,0,1,3,M,1,856.5745769,Phone,A,Condo,19,medium,yellow,49,2015,50051,0,4955
3,0,4,2,M,1,940.8497507,Broker,A,Condo,13,high,blue,33,2015,98033,0,4956
11,0,3,1,M,0,944.4828066,Broker,B,Condo,15,high,white,43,2015,15025,0,4957
17,0,1,2,M,1,802.2314179,Broker,B,House,16,high,blue,54,2015,50011,0,4958
15,0,1,0,M,0,894.0198271,Phone,A,Condo,18,high,red,55,2015,85077,0,4959
15,1,3,0,F,1,992.380148,Broker,A,Condo,7,high,white,45,2015,50025,0,4960
6,0,1,4,M,1,900.4136504,Online,A,Tenant,16,low,blue,29,2015,15009,1,4961
14,0,2,0,M,0,759.9354022,Broker,B,House,19,high,yellow,55,2015,15046,0,4962
11,1,5,0,F,0,940.4543226,Phone,B,Tenant,17,low,blue,40,2015,85007,1,4963
11,0,3,3,F,1,821.1231386,Phone,A,House,22,high,white,64,2015,15031,0,4964
13,0,2,5,F,1,806.9933959,Broker,A,House,8,high,red,80,2015,15009,0,4965
14,0,1,5,F,1,794.7591399,Broker,A,House,12,high,blue,75,2015,50047,0,4966
11,0,1,0,M,1,962.5654349,Phone,A,House,18,medium,red,50,2015,80103,0,4967
6,0,3,10,M,1,732.4728298,Phone,C,House,11,high,red,28,2015,50043,1,4968
19,0,2,0,M,1,957.2362846,Broker,C,Tenant,19,medium,white,56,2015,50054,1,4969
20,0,2,0,M,0,995.4171023,Broker,A,House,41.99062195,low,red,56,2015,98026,0,4970
19,0,3,0,M,0,955.7079003,Broker,B,House,20,high,blue,94,2015,98021,0,4971
19,0,4,2,M,1,901.7544896,Broker,A,House,11,high,white,54,2015,50003,0,4972
15,0,5,3,M,1,983.0857968,Phone,A,Tenant,15,high,yellow,44,2015,15047,0,4973
8,0,2,0,F,0,977.6061048,Phone,C,House,16,medium,red,29,2015,50054,0,4974
10,0,4,1,F,0,794.6682312,Phone,C,Tenant,16,high,blue,39,2015,15025,0,4975
9,0,1,0,F,1,975.2358008,Broker,B,Tenant,12,low,white,30,2015,85014,0,4976
8,1,1,0,F,0,879.474345,Phone,C,Condo,15,low,yellow,42,2015,85054,1,4977
14,0,3,0,M,0,972.591318,Phone,B,House,15,high,red,45,2015,98037,1,4978
1,0,3,0,M,0,840.4782503,Broker,B,Tenant,14,medium,white,33,2015,85054,1,4979
15,0,2,2,M,1,960.0252257,Broker,B,Condo,13,medium,white,37,2015,85027,1,4980
12,0,1,0,F,0,973.0751454,Broker,C,Tenant,13,medium,yellow,42,2015,50052,0,4981
23,0,1,0,F,0,928.5882765,Phone,A,House,20,medium,white,56,2015,50054,1,4982
4,0,4,3,F,1,1041.937202,Online,C,House,10,medium,red,33,2015,80031,0,4983
11,1,1,1,F,1,851.6313905,Broker,A,House,18,high,white,37,2015,80007,0,4984
3,1,4,0,F,0,921.7728854,Phone,A,House,13,medium,red,21,2015,50057,0,4985
20,0,1,1,F,1,826.5135906,Phone,A,House,9,high,white,68,2015,85027,0,4986
0,0,3,1,F,0,809.0877356,Broker,C,House,18,high,blue,37,2015,50041,0,4987
11,1,1,3,M,1,884.0631552,Broker,B,Condo,9,high,white,41,2015,80015,0,4988
12,1,1,1,F,0,870.3322667,Phone,C,Condo,13,high,white,47,2015,80010,1,4989
14,0,1,6,M,1,862.5029155,Broker,A,Tenant,15,medium,white,42,2015,50058,0,4990
4,0,2,0,M,0,789.155535,Broker,B,House,11,high,blue,29,2015,50052,0,4991
5,0,1,2,M,1,804.6780966,Broker,A,Tenant,14,medium,white,48,2015,80002,0,4992
14,1,1,5,M,1,906.9545312,Broker,A,Condo,19,medium,white,49,2015,50013,0,4993
15,0,3,4,F,1,1027.457414,Broker,A,House,21,medium,white,64,2015,80022,0,4994
17,1,2,1,M,1,980.5567018,Broker,B,House,20,high,white,52,2015,50008,0,4995
14,0,1,0,M,1,947.036737,Broker,A,House,11,low,red,37,2015,85080,0,4996
5,0,4,1,F,1,986.8960436,Broker,A,Tenant,18,medium,red,27,2015,50008,0,4997
21,1,4,4,F,1,840.2188501,Phone,C,House,14,high,red,51,2015,85014,1,4998
12,0,1,3,M,1,939.2646326,Broker,C,House,15,high,blue,50,2015,50022,0,4999
3,0,4,0,F,0,871.221198,Broker,A,Condo,15,high,yellow,30,2015,50025,0,5000
6,0,1,1,F,1,953.9942107,Broker,B,Tenant,8,medium,red,30,2015,50013,1,5001
12,0,1,10,M,1,811.2718123,Broker,A,Condo,12,high,blue,46,2015,80020,0,5002
2,0,1,3,F,1,841.1842062,Broker,B,House,19,medium,white,25,2015,50006,0,5003
16,0,1,0,M,1,900.0570192,Broker,A,House,11,medium,white,71,2015,85004,0,5004
20,0,5,1,F,1,895.0388958,Broker,C,House,15,high,white,59,2015,85054,1,5005
5,1,5,3,F,1,943.645576,Broker,C,House,23,high,yellow,28,2015,85063,0,5006
14,1,3,0,M,1,945.7556117,Online,B,House,18,high,red,49,2015,85039,0,5007
6,0,4,0,M,0,948.5941272,Broker,A,House,10,low,blue,36,2015,98006,0,5008
13,0,3,7,M,1,903.1179588,Phone,A,House,21,medium,white,54,2015,80002,0,5009
20,0,1,0,M,0,921.9408231,Broker,B,House,21,medium,white,59,2015,85076,0,5010
15,0,3,1,M,1,790.6956544,Online,C,House,21,high,blue,71,2015,85080,0,5011
18,0,2,0,M,1,816.8799647,Phone,A,House,15,high,yellow,54,2015,50005,0,5012
17,0,3,2,F,1,833.5478875,Broker,A,Condo,11,low,red,50,2015,80003,0,5013
15,0,4,2,M,1,856.9255342,Phone,C,House,20,high,white,57,2015,50058,0,5014
6,1,3,0,F,0,888.7634865,Broker,A,Condo,12,high,white,35,2015,15046,0,5015
18,0,1,1,F,1,835.0778294,Broker,B,House,21,high,blue,98,2015,50031,0,5016
19,1,2,3,F,1,921.309721,Phone,C,House,18,high,blue,53,2015,85027,0,5017
20,0,2,8,M,1,893.7947619,Online,C,House,13,high,white,57,2015,50008,0,5018
5,0,1,7,F,1,868.3194673,Phone,B,Tenant,21,high,blue,35,2015,85039,0,5019
14,0,1,2,F,1,717.7129797,Broker,C,Tenant,18,medium,white,41,2015,15057,0,5020
13,0,1,0,M,0,869.1780172,Broker,C,Tenant,12,medium,white,50,2015,98004,0,5021
